name,price,status,shipping,free_returns,items_sold
Rare vintage 1930s Pennant Brand Paul Waner baseball bat,6499,,3720,False,
Vintage 1930s Krens Special Bot-L-Bat 34” War Club Hand Turned SUPERB,14999,,1499,False,
Vintage McKinnon Baseball Bat #32 “The Kind You’ve Always Wanted” 33-5/8” Rare,2500,,2690,False,
New ListingVintage Fuller Brush Louisville Slugger Baseball Bat Genuine Hillerich Bradsby,1499,,610,False,
Vintage H&B Hillerich & Bradsby JOHNNY BENCH Model Baseball Bat,999,,1495,False,
"Vintage LOUISVILLE  Slugger ""Royals"" Baseball Bat Genuine K48",7500,,3430,False,
vintage hillerich bradsby baseball bat,999,,3720,False,
 Norman (Kid) Elberfeld Spalding Autograph Model Bat,30000,,2500,False,
"Vintage ~ NEW YORK YANKEES ~ Mini 4"" WOOD BASEBALL BAT ~ Sport Collectible",650,,445,False,
Early Antique Vintage Double Knob Baseball Bat Rare In This Condition. HTF,99999,,4005,False,
Vintage St. Paul Saints Baseball Shirt 1996 Minnesota L Large,2500,,0,True,
Antique 1920s Goldsmith Model 86 Hickory Playground Wood Baseball Bat 32” Vtg,12500,,2683,True,
"Vintage Roberto Clemente 34"" Louisville Slugger 125S Model Baseball Bat",2300,,4210,False,
ANTIQUE BASEBALL BAT~HIGHLY UNUSUAL 17.5 INCH LONG~ODD SHAPED WOODEN BAT,999,,975,False,
Yankees CASEY STENGEL Personal Shot Glass From His Estate.,9900,,1260,False,
Vintage BABE RUTH MODEL J2 Little League Baseball Bat Louisville H&B,2200,,2625,False,
"National Baseball Hall Of Fame Mini Bat Wood 18"" 1999 Induction Cooperstown ",695,,800,True,
Vtg 1925-30 Lou Gehrig Baseball Bat Yankees 35” 40 LG Louisville Slugger,23785,,0,False,
"New ListingVintage Adirondack 302J Harry Anderson Northern White Ash Woodn baseball bat 30""",599,,2760,False,
Vintage 1940's Hanna Batrite Mini Baseball Bat Old Kicks Athletic goods Buffalo ,1500,,685,False,
New ListingVtg Wood JC Higgins Rocky Colavito Baseball Bat 32” Indians ,1500,,2220,False,
ANTIQUE VINTAGE LOUISVILLE SLUGGER 125 TONY GWYNN WOOD LAD 22” LONG BASEBALL BAT,2795,,1710,True,
Vintage Lance Parish Louisville Slugger Pr Model 36” Baseball Bat 33 Ounce,999,,3350,False,
Vintage Hillerich & Bradsby Official Cork Baseball Bat Model No. CB1,2200,,2300,False,
"VINTAGE LOUISVILLE SLUGGER STORE MODEL 125 JD JOE DIMAGGIO 35"" TRADE MARK REG",24995,,1595,False,
Louisville Slugger Mini Bat Harmon Killebrew,995,,1000,True,
New ListingVintage Pennant No. 605 playground bat.,6900,,1295,False,
New ListingVintage H&B Hillerich & Bradsby Co. No. 102 U.S.N. Soft-Ball Bat Navy Louisville,2300,,3720,False,
VINTAGE LOUISVILLE SLUGGER USED BASEBALL BAT HOF EDDIE MATTHEWS 34”,2495,,1595,False,
VTG ADIRONDACK 2421 WILLIE MAYS 30” WOOD BASEBALL BAT PRO RING LITTLE LEAGUE,700,,1895,False,
New York Yankees All Star Game Baseball Bat 2008,6563,,1800,True,
"Vintage 1920s Louisville Slugger Wood Baseball Bat 40 KW Ken Williams 35"" Rough",10000,,2794,False,
Shop on eBay,2000,Brand New,,False,
Louisville Slugger Souvenir Baseball Bat 35.5”,5999,,3720,False,
New York Yankees All Star Game Baseball Bat 2008,6563,,1800,True,
"Vintage Louisville slugger 25 baseball bat 22"" signed Paul Casanova ",6500,,2620,False,
1950's Louisville Slugger Original Box - Great Condition,44910,,4700,False,
Lot Of 3 Vintage Genuine Louisville Slugger Pro Stock Baseball Bats See Desc MLB,4000,,4650,False,
Ted Williams Vintage  1960s  Baseball Bat powerized Boston Red Sox ,4499,,2575,False,
Antique 1920s Manchester Handle & Turning Co. Decal Baseball Bat Michigan Rare,125000,,2683,True,
Vintage 13 1/2 Inch White Sox Louisville Slugger Mini Bat,995,,539,True,
Vintage 1970's/80's Adirondack Reggie Jackson Yankees Brut Cologne Baseball Bat,3500,,0,False,
VINTAGE LOUISVILLE SLUGGER STORE MODEL WOOD BASEBALL BAT ROCKY COLAVITO,2495,,1595,False,
Vintage Willie Stargell baseball bat NOS ,5499,,3720,False,
Vintage Ryder Road Ready LOUISVILLE SLUGGER 125 TIRE THUMPER Baseball Bat 22”,1500,,1461,False,
Louisville Slugger  125 Powerized Baseball Bat - Made in U.S.A.  1965 -1979,5000,,2750,False,
Vintage Hillerich & Brandsby Co Mc44 1973-75 Vietnam WEST POINT USMA Game Bat,29399,,600,False,
Louisville Slugger Baseball Bat Cane Collectibles collectible,8000,,3140,False,
"VINTAGE 29 1/2"" LONG DAVE WINFIELD NY YANKEES LOUISVILLE SLUGGER BASEBALL BAT",7999,,1695,False,
"Vintage Adirondack Wood Baseball Bat White Ash 33""",1000,,2157,False,
"Frankie Frisch St. Louis Cardinals Used Vintage Spalding 120 Bat 33""",27500,,2938,True,
"Vintage NELSON ""NELLIE"" FOX H&B 125LL Wood  Baseball Bat Chicago White Sox HOF",3450,,1195,False,
VTG 70'S THURMAN MUNSON NEW YORK YANKEES LOUISVILLE SLUGGER BASEBALL BAT 125 S44,9000,,1200,False,
 Miniature 8” Wooden Louisville Slugger Baseball Bat 125 the Jugs Company Advert,995,,530,False,
Vintage Mickey Mantle Baseball Bat,7500,,3383,False,
vintage m159 Wally Moon professional model baseball bat Louisville Slugger ,3499,,2575,False,
"Vintage J C Higgins 1704 baseball bat antique wooden solid wood approx. 34""",7900,,2000,False,
"VINTAGE DRAPER & MAYNARD DAB BASEBALL BAT 31"" SUPER RARE ",7999,,1500,True,
