name,price,status,shipping,free_returns,items_sold
Nike Air Max SC Shoes White Red Gray CW4555-107 Men's Multi Size NEW,7500,Brand New,1495,False,
1996-97 Fleer Swing Shift Dallas Mavericks Basketball Card #6 Jim Jackson,99,,99,False,
New 2023 Beckett BASKETBALL Annual Price Guide 30th Edition with BILL RUSSEL,2895,Brand New,0,True,110
2 PC Coach Signal Referee Loud Whistle Survival Safety Sports Basketball NGL-W-2,499,Brand New,0,True,364
2021-22 Prizm Basketball INSERTS with Rookies Silver and Green Prizms You Pick,99,Pre-Owned,0,False,
Nike Air Jordan 1 Mid SE Shoes French Blue Magic Ember DN3738-400 Multi Size NEW,13500,Brand New,1495,False,
2021-2022 Panini Illusions NBA Card Basketball Blaster Box NEW + Free Shipping,2499,Brand New,0,False,
35% OFF! *YOU PICK* 2021-22 PANINI PRIZM BASKETBALL BASE CARD COMPLETE YOUR SET,99,Pre-Owned,0,False,
2021-22 Bowman University 1st #46 Shavir Wheeler Kentucky Wildcats,99,Pre-Owned,55,False,
"Baden Official Size 29.5"" Elite Pro Game Basketball",6584,Brand New,0,True,
Champion Crew Socks 6-pairs Men's Athletics Logo Pack Extra Cushioning 3 Colors,1425,Brand New,0,True,1464
Nike Lebron Witness 6 Men's Grey White DO9843-001 Lace Up Basketball Shoes,8995,Brand New,0,False,
2021-22 Prizm Cracked Ice/Pink/Silver/Green/Purple/Orange Insert You Pick Set RC,99,Pre-Owned,0,True,
2022-2023 Purdue Boilermakers Schedule 🏀 Cool College Basketball Sked 🏀 HOOP‼️,135,,75,False,
Nike Air Jordan 1 Retro High OG 'Stealth' Shoes Gray 555088-037 Men's or GS NEW,10749,Brand New,1495,True,
Nike NBA Elite Socks  - Mid Length ,2200,Brand New,1200,False,21
2022-23 Panini Instant NBA PAOLO BANCHERO RC #5 TOP PICK DEBUT ORLANDO MAGIC,785,,0,False,
"NEW! SPALDING TF-1000 CLASSIC BASKETBALL OFFICIAL SIZE 29.5"" COMPOSITE",5495,Brand New,1000,False,22
2021-22 Panini Court Kings Basketball Factory Sealed International Blaster Box,13999,Brand New,0,False,140
2020-21 Panini Prizm NBA Basketball Cello Box Factory Sealed!!!,17999,,0,False,
2021-22 Donruss Basketball HOLO ORANGE LASERS with Rated Rookies You Pick,120,Pre-Owned,0,False,
2022-23 Panini Chronicles Draft Picks Rookie Card Pick Player Complete Set,99,Pre-Owned,125,False,
New AIR JORDAN Stay Loyal Basketball Shoes DB2884-002 Mens triple black all size,11495,Brand New,1495,True,27
Puma Court Rider Pop 37610701 Mens Black Synthetic Athletic Basketball Shoes,4799,Brand New,0,True,
"Wilson NBA Basketball Official Size Outdoor & Indoor Pickup Play, Brown, (29.5″)",3979,Brand New,0,False,10
Nike Air Max LTD 3 Leather Shoes White Black Red BV1171-100 Men's Multi Size NEW,11490,Brand New,1495,False,14
3-12 Pairs Mens Athletic Sports Cotton Comfort Work Crew Socks Size 9-11 10-13,699,Brand New,0,True,486
2021-22 Donruss Basketball - #1-250 - COMPLETE YOUR SET - Rookies & Veterans,99,Pre-Owned,0,False,
Nike Air Jordan Stay Loyal Shoes White Black Graphite DB2884-105 Men's Sizes NEW,10000,Brand New,1495,False,
1975-76 Topps Basketball Cards Complete Your Set You Pick Choose Each #1 - 150,200,,150,False,
2021-22 PANINI PRIZM Basketball - Rookies & Vets Base Cards #165-330 *You Pick*,139,Pre-Owned,0,False,
Fila Grant Hill 1 1BM01285-017 Mens Green Leather Athletic Basketball Shoes,4999,Brand New,0,True,
NINTENDO WII GAME LOT YOU PICK CHOOSE BUY 2 GET 1 50% OFF ALL GAMES PLAY TESTED!,377,Pre-Owned,0,True,
2022-2023 Pittsburgh Panthers Schedule 🏀 Cool College Basketball Sked 🏀 PITT‼️,135,,75,False,
Nike Air Jordan 1 Mid Reverse Bred Gym Red Black 554724-660 Men's or GS NEW,12497,Brand New,1495,True,
NIKE The Overplay IX Men's Basketball Shoe  831572 001 Black / White  NWD,5499,New (Other),0,False,28
"Nike Air Force 1 '07 QS Shoes ""UNO"" White Black Blue Red DC8887-100 Men's NEW",11970,Brand New,1495,False,20
2019-20 Panini Chronicles Basketball NBA Factory Sealed Hanger Box Ja Morant,1999,,685,False,
1997 MICHAEL JORDAN FLEER ULTRA Court Masters 23K GOLD CARD - GRADED GEM MINT 10,1295,,0,True,1075
