name,price,status,shipping,free_returns,items_sold
MADDEN NFL 23 - Sony PlayStation 5 BRAND NEW SEALED PS5 GAME FAST FREE SHIPPING,4499,Brand New,0,False,
Authentic Wii Console White + Accessories + Pick Your Game + USA Shipping,10999,Excellent - Refurbished,0,True,
Stray for PlayStation 4 [New Video Game] PS 4,3999,Brand New,0,True,
"Call Of Duty Modern Warfare 2, Jack Links, Beef Jerky, Double XP,  SINGLE CODE",1899,Brand New,0,False,
BRAVELY DEFAULT II - Nintendo Switch Brand New Sealed,1999,Brand New,399,False,
Cod Modern Warfare 2: MW2 Jack Links Code - Double XP+ 1/4 ITEMS! SINGLE CODE!,1700,Brand New,,False,
"C64 CARTRIDGE 1 - Evercade, Brand New",2499,Brand New,0,True,
Pokemon Violet (Pre-Order) (Nintendo Switch) BRAND NEW / Ship Out on Nov.17,6195,Brand New,0,True,
For Nintendo 64 N64 Game Card Cartridge Console Banjo Kazooie US Version,1899,Brand New,0,True,
Bunny Park for Nintendo Switch [New Video Game],1999,Brand New,0,True,
FAIR Nintendo Switch Game Console Bundle (Updated HAC-001(-01) Model),22999,Pre-Owned,0,True,
"Star Citizen aUEC 100,000,000 Million Funds Ver 3.17.3 Alpha UEC Instant Secure",1089,Brand New,0,False,
Shop on eBay,2000,Brand New,,False,
"Star Citizen aUEC 100,000,000 Million Funds Ver 3.17.3 Alpha UEC Instant Secure",1089,Brand New,0,False,
"Star Citizen aUEC  50,000,000 Funds Ver 3.17.3 Alpha UEC Star Citizen Ship Funds",675,Brand New,0,False,
1985 Original NES Nintendo System Console + New 72 Pin Authentic & Clean!,17232,Pre-Owned,0,False,
Nintendo Gamecube Games Complete Fun You Pick & Choose Video Game Good Titles,1091,Pre-Owned,0,True,
Pokemon Violet (Pre-Order) (Nintendo Switch) BRAND NEW / Ship Out on Nov.17,6195,Brand New,0,True,
For Nintendo 64 N64 Game Card Cartridge Console Banjo Kazooie US Version,1899,Brand New,0,True,
Bunny Park for Nintendo Switch [New Video Game],1999,Brand New,0,True,
Pokemon HeartGold SoulSilver US Version Game Card For Nintendo 3DS NDSI NDS,1498,Brand New,0,False,
Authentic Wii Console White + Pick Your Game + Controllers + Cords USA,10499,Good - Refurbished,0,True,
Sony PlayStation 5 PS5 Console Disc ✅ SHIPS TODAY Newest Model Brand New/Sealed,69900,Brand New,0,False,
"Pokemon Emerald (Game Boy Advance, 2005) Authentic, Tested & Saves *NEW BATTERY*",15999,New (Other),0,True,
Xbox Series X 1TB SSD Console + Extra Xbox Wireless Controller Carbon Black,59900,Brand New,0,True,
BLOX FRUIT -💰CHEAPEST PRICE ✅ HIGH TIER FRUITS 🕰 FAST SHIPPING - 🔥LEVEL 700+,199,Brand New,0,False,
Star Citizen aUEC 100 Million Funds Ver 3.17.3 Alpha UEC Instant Cheap Credits,1069,Brand New,0,True,
NEW COD Modern Warfare 2 MW2 Burger King Burger Town Skin+1HR 2XXP INSTANT DELIV,1449,Brand New,,False,
HDMI 4K TV Game Stick 64G 10000+ Game Video Game Consoles w/2×Wireless Gamepad,3598,Brand New,0,False,
Sony Playstation 5 PS5 Console (disc version) - Ships NEXT Day! ,67995,Brand New,0,False,
God of War [ PlayStation Hits ] (PS4) NEW,2098,Brand New,0,True,
