name,price,status,shipping,free_returns,items_sold
"Blow Mold Replacement Light cords w/3.5"" Acrylic Disc 8ft AC Cord & Bulb Socket",1800,New (Other),449,True,132
"Tim Holtz Stampers Anonymous ""SKETCH MANOR"" Rubber Cling Stamp Set 2020",1895,Brand New,425,True,64
Rubber 6 digits Roller Stamp Numeric Rolling Rolling Stamp Vintage for Date,689,Brand New,0,False,
Antigua & Barbuda - 2001 Pokemon Stamp Sheet of 6 - MNH,450,,0,False,160
"Woodware Clear Stamp 4""X6""-Singles Big Bubble Snowman",1157,Brand New,0,True,
"American flag coil 100 2019, free shipping! ! - 10Rolls",19999,Brand New,0,False,
US # 5 Books of Winter Scenes Book of 20 / 100 Pcs Forever USA 2020,5700,,0,False,25
Super Safe Stamp Removing & Lifting Fluid 4 oz Bottle with Brush,899,Brand New,0,False,
⚡️ Pre-Sale Full Sheet Christmas New Year Stamp * Divided by the War * War 2022,850,,999,False,
Used off Paper 3 oz Stamps From huge HOARD BOX collection FREE SHIPPING!!!,1499,,0,False,
US SCOTT 1415-1418 PANE OF 50 CHRISTMAS TOYS STAMPS 6 CENT FACE MNH,895,,0,True,
"Ukrposhta New ""Dryad. Forest song"" Ukraine Stamp Sheet + Envelope & Posctard",1999,,0,False,
Scott # 4937 - 4940  US Winter Fun  20 Stamp Booklet  M/NH  O/G,1499,,0,False,
US-2022 Scott #5714 Single MNH Booklet Stamp - Elephants. Free Shipping.,145,,0,False,
Identity Theft Protection Roller Stamp Guard Your ID Privacy Data+Refill Ink US,895,Brand New,0,True,327
"Personalized Stamp, Custom Logo Stamp, Custom Rubber Stamp, Business Logo Stamp",645,Brand New,200,False,
Shop on eBay,2000,Brand New,,False,
37pc Number and Letter Punch Set Hardened Steel Metal Die Jewelers w/Case,1599,Brand New,0,True,
Real 925 Sterling Silver Diamond Cut Popcorn Chain Necklace Made in Italy,599,Brand New,0,True,302
Capri Tools Professional Letter and Number Stamp Set,1399,Brand New,0,True,70
New Brazuca Soccer Ball World cup 2014 ,3200,,1000,False,
"35 VINTAGE Mixed Old Mint US Postage Stamps 1,2,3,4,5 6 & 8C - Mint",215,,0,False,581
"US Scott #5721, 2022 Forever, Virgin and Child, Christmas, Single stamp MNH/OG ",145,,60,False,
Identity Theft Protection Roller Stamp Address Blocker for Home Office Red+Black,669,Brand New,0,True,
"War in Ukraine 2022 CRIMEAN BRIDGE ENCORE DONE, full sheet M",890,,550,False,
"Mounted Rubber Stamp, Mermaid, Beach, Sea Life, Ocean, Summer, Ariel, Mermaids",1200,Brand New,475,False,
1989 Scott #2419 $2.40 - MOON LANDING 20TH ANNIVERSARY - Single Stamp - Mint NH,399,,0,False,30
"My Favorite Things Background Cling Rubber Stamp 6""X6"" Paint Spla 849923037195",2017,Brand New,0,False,
Hero Arts Stamp  Cutting Die  LOOKING GLASS ORNAMENTS,750,Brand New,200,False,
Collection lot 75 different stamps of Ethiopia,399,,99,False,
Privacy Protector Roller Stamp Identity Theft Protection Guard Your ID Data US,595,Brand New,0,True,
Christmas Begins with Christ Mounted Rubber Stamp - Religious Sentiment #26,1350,Brand New,0,True,
Worldwide Stamp Collection MNH - 600 Different from 80 Countries in Full Sets,12999,,499,False,104
First-Class Rate Forever  U.S. FLAGS STAMPS 1 ROLL,4195,,540,False,
"Ukrainian stamp ""Russian Warship, Go..."" Glory To Heroes! Series F",2199,,0,False,
Used 1000 US OFF PAPER Stamps From a huge hoard box collection!!!!! USA,1199,,0,False,
2022 US Stamp -  Flags on Barns - Four Coil Singles - Scott# 5684-5687 3K/10K,154,,0,False,
NEW STAMP SET WAR in UKRAINE CHRISTMAS AND NEW YEAR Divided by war PRE-ORDER,1645,,0,True,
Scott 1468- 100th Anniversary of Mail Order- MNH 8c 1972- unused mint stamp,99,,0,True,
US-2020 Scott #5523 Single MNH Stamp - Women Vote 19th Amendment. Free Shipping.,142,,0,False,
War in Ukraine 2022 Glory to the Armed Forces of Ukraine! Full Stamps Sheet MNH,650,,550,False,
US-1997 Scott #3122e Single MNH Booklet Stamp - Statue of Liberty.  Ships Free.,130,,0,False,
"Scott 3257- ""H"" Rate Make Up Stamp, Rooster Weathervane- MNH 1c 1998- mint ",99,,0,True,593
"Pre-Sale 🍉Full Sheet U ""Kherson is Ukraine!"" Stamp Ukraine 2022 Ukrposhta",1390,,0,False,
2022 Vatican City Beatification of John Paul I MNH stamp,225,,100,False,
Waterproof Eyebrow Stamp Shaping Kits Eye Brow Power Stencils Definer Makeup Set,599,Brand New,0,False,
QUARTER POUND of FOREIGN Stamp KILOWARE Mix ON Paper,1995,,395,False,
Eyebrow Stamp Brow Shaping Kit Definer Makeup Powder Stencils Set Waterproof,849,Brand New,0,True,88
Home True HEPA Air Purifier Large Room Air Cleaner for Allergies Smoker Pet Dust,8999,Brand New,0,True,
First-Class Rate 2018 U.S. FLAGS 10 ROLL OF 1000PCS FREE SHIPING,19999,Brand New,0,False,
"Older MINT US Postage Stamp Lots, all different MNH 15 CENT COMMEMORATIVE UNUSED",1199,,0,False,
Tailgate Cover Mold Top Cap Protector Spoiler For 09-18 Dodge Ram 1500 2500 3500,3299,Brand New,0,True,7911
Marna Stamp Set,200,Brand New,395,False,
1000000's STAMPS COLLECTION-Lot of 100+ALL ON ALBUM PAGES-ALL Pre 1940-UNCHECKED,799,,199,False,194
"Pro-Mold Magnetic Card Holder 35pt Point WITH PENNY SLEEVES, lot of 5, Made USA",1465,Brand New,0,True,
FOREIGN Stamp MIX OFF PAPER 500+  From Old Collections With HUGE BONUS!!!,1299,,395,False,512
Custom Name Signature Stamp Self inking 30x10mm One line. Ready for use,499,Brand New,0,False,76
LED C7 1 Bulb Light Replacement Christmas/Villeges Halloween/Easter Blow Mold.,799,Brand New,0,True,
Leather Stamping Tool - #X517 Basket Weave Stamp,1795,Brand New,0,True,
DIY 3D Silicone Resin Casting Mold Skull Head Halloween  Mould Tool Epoxy Craft,896,Brand New,0,False,100
Penny Black Cling Rubber Stamp 4 Inch X 6 Inch-Dreamy 759668401024,1193,Brand New,0,False,
"Country and Continent Passport Stamp Frame Rubber Stamps, wood mtd., your choice",495,Brand New,350,False,158
B( 8 ITEMS EACH LOT ) BANK CHECK REVENUE IMPRINT STAMP SAME OR SIMILAR CONDITION,800,,200,False,
"Hero Arts ""HAND DRAWN SNOWFLAKES"" Background Cling Bold Prints Stamp 6""x6""",1295,Brand New,425,True,20
1 UNOPENED PACK OF SUPERSAFE STAMP HINGES 1000 FOLDED LOWEST PRICE ON EBAY,450,Brand New,0,False,
2022USA Forever Snowy Beauty - Booklet Block of 10  Mint  postage winter flowers,799,,60,False,64
US DISCOUNT POSTAGE Mint 100 x First Class Rate in FOUR-STAMP Combo Below Face,4799,,99,False,30
Round Ice Cube Ball Maker Tray Silicone Sphere Mold Bar Whiskey Cocktails Funnel,799,Brand New,0,True,
1965 Malaysia Sc. 27 MNH Bird,3500,,200,False,
Gambia 2007 - Breast Cancer Research - Souvenir stamp sheet- Scott #3140 - MNH,500,,0,False,
"Tim Holtz Stampers Anonymous ""YULETIDE GATHERINGS"" Rubber Cling Stamp Set 2019",2495,Brand New,425,True,19
2013 Scott #4742 - Forever - ROSA PARKS - Single Stamp - Mint NH,155,,0,False,
Leather Craft Hammer Leathercraft Cut Stamp Tools Hammer Wooden Mallet DIY Tools,598,Brand New,0,True,
Silicone Resin Mold Jewelry Pendant Mould DIY Making Casting Epoxy Craft Tool US,698,Brand New,0,True,
tiny Santa's Sleigh and Reindeer Unmounted Rubber Stamp - Christmas Holiday #26,765,Brand New,0,False,
Scott 1361 US Stamp 1968 6c John Trumbull MNH,115,,63,True,
"Mounted Rubber Stamp, Banjo Bear, Grateful Dead, Dancing Bear, Bear Stamp. Banjo",950,Brand New,475,False,
1959 US Commemorative Stamp Year Set Scott 1124=-1138 MNH OG Mint,295,,0,True,
"US 1936 TIPEX Souvenir Sheet, Stamp 778, Mint MNH - JPSS",100,,0,False,1074
2 books Sparkling Holidays (Santa Claus) Booklet of 20 each Forever Stamps,2000,,57,True,
"2023 Blank Mini Calendar 3.5"" x 5"" (LOT of 5) DECORATE, STAMP, DIY, SCRAPBOOK ",1295,Brand New,0,True,259
US # 5 Books of Holiday Delights Christmas Book of 20 / 100 Pcs Forever USA 2020,5700,,0,False,
"Pre-Order Full Set ""Separated by War"" Christmas Stamp Ukraine 2022 Ukrposhta",1990,,0,False,
100 Different Nice Worldwide Stamps With No Common For $2.00 (LIMIT OF ONE),200,,0,False,462
"General Foam & Other brands replacement Light kit for 3.5"" Blow Mold Figures  ",1800,New (Other),449,True,54
UKRAINE Post Stamp Russian Warship Done Go F**k Yourself! Full Sheet F+FULL SET,999,,599,False,
US Scott # 2433 Souvenir Sheet 1989 World Stamp Expo MNH,615,,0,False,
2012 Scott #4627 - Forever - ARIZONA STATEHOOD - Single Stamp - Mint NH,155,,0,False,
SHOWGARD STAMP TONGS 905 ROUND TIP 5 INCH TONGS ,899,Brand New,0,True,155
Stampin' Up! Paper Pumpkin Card Project Kits Your Choice Complete Ink Stamp Set,880,Brand New,815,False,
Large Room Air Purifier True HEPA Filter Odor Allergies Eliminator Home Office,4599,Brand New,0,True,
Portugal  - Disney Stamps - 100th Birthday of Walt Disney - Sheet of 9 - MNH,350,,0,False,439
Shop on eBay,2000,Brand New,,False,
Limited Edition Ukraine 2022 Stamps Russian warship … DONE! Full set MNH**,1999,,0,False,
US stamp poundage kiloware lot of 400-500 pcs 1 oz packet of stamps off paper ,589,,225,False,
"Russian WarshipDone! Go F-k Yourself, Stamp Support Ukraine seet 6 Stamps F ",1900,,0,False,
Identity Protection Roller Stamp Privacy Theft Guard Data Confidential USA,599,Brand New,0,False,
US 100 Different Stamp Lot Used,399,,0,False,
Scott  # 5031 - 5034 US Snowflake  20 Stamp   Free Ship  M/NH O/G,1699,,0,False,
"Scott 2168- 1c Margaret Mitchell, Great Americans- MNH 1986- unused mint stamp",99,,0,True,724
Supersafe Prefolded Stamp Hinges 5 Packs X 1000 = 5000 Hinges Best Deal FoXRiveR,1625,Brand New,0,False,117
2022 Vatican City Decade for Ecosystem Restoration MNH Stamp,1200,,100,False,
NEW SET of STAMPS WAR in UKRAINE CHRISTMAS & NEW YEAR Separated by War PRE-ORDER,1649,,0,True,
GNOME 5 DWARF GOBLIN MYTHICAL CREATURE COOKIE STAMP EMBOSSER MADE IN USA PR4511,299,Brand New,400,False,
